feature,normal_n,anomaly_n,normal_missing_rate,normal_mean,normal_std,normal_median,normal_p01,normal_p05,normal_p25,normal_p50,normal_p75,normal_p95,normal_p99,anomaly_mean,anomaly_median
162,1170,83,0.0,0.0019753558286655887,1.0096271381381015,-0.4614374993094889,-0.7334772031995499,-0.7279137029495225,-0.6738020219366453,-0.4614374993094889,0.26930657183653545,2.1660444329066872,3.4022475849016325,-0.035178807809088976,-0.4863509344728161
165,1170,83,0.0,-0.02643820119427878,0.8917282269751923,-0.1572813667047511,-0.5260534477818719,-0.45296043608977493,-0.29984789289435965,-0.1572813667047511,0.0223915156163993,0.3313507545642903,7.0763228359966055,0.37967735699459393,-0.1624892763372483
168,1170,83,0.0,-0.0023082639543424324,0.9917813105743113,-0.0969137913127073,-1.621023491956935,-1.3035006376560545,-0.7107913096277435,-0.0969137913127073,0.5593001075757796,1.6505203168564713,2.6403448946637518,0.02988734053245513,-0.1815865524596086
173,1170,83,0.0,0.0013806143659745172,1.008240909597668,0.0582670093241444,-2.733733969128998,-1.6965259737664948,-0.6415611446465267,0.0582670093241444,0.6087288558055531,1.6887621561125306,2.5348230586740885,-0.02125491308083062,-0.0378287968927237
181,1170,83,0.0,0.008365176435503066,1.0086647842181478,-0.0822180283626469,-1.6411684289095223,-1.3633908547950233,-0.7359671760969765,-0.0822180283626469,0.6274727410737806,1.6421001935138049,2.5324714321025783,-0.11589136927853355,-0.2752714679620462
182,1170,83,0.0,0.007382902430539928,1.0160698493057476,-0.1456288239165347,-1.5068212330502229,-1.2810015124178482,-0.7398912466333103,-0.1456288239165347,0.6303453157066649,1.6186913251214767,2.5724233240975654,-0.09573850675954164,-0.1787749351437653
183,1170,83,0.0,-0.010115319192433983,1.0035965098959052,0.01972771604086285,-1.8447485935320718,-1.463951065812723,-0.7983529471739294,0.01972771604086285,0.7130263305107083,1.490256533140855,1.91189940188126,0.1408604676062957,0.4657879776212821
184,1170,83,0.0,0.0021271353447160405,1.0283182288958135,-0.1060156176885877,-0.8185510427089622,-0.6577606026152314,-0.362893337222117,-0.1060156176885877,0.1967331231902144,0.8434311223015729,1.664105395096998,-0.030230460407963584,-0.1176918776673844
185,1170,83,0.0,0.0019255414858115277,1.031087161108639,-0.0858471042002312,-0.5493847983181229,-0.4576297083210962,-0.2590768841616644,-0.0858471042002312,0.12927278618823948,0.5510715522325146,0.9870562624394477,-0.02648222626558362,-0.0946660748164496
200,1170,83,0.0,-0.01684079574871647,0.931802729997501,-0.057164779815555955,-1.109373949893933,-0.7898504356189451,-0.379955991483933,-0.057164779815555955,0.24838614528055764,0.7514311839413989,1.1975037063603602,0.23871624589822799,0.0155096589659849
212,1170,83,0.0,0.00013200372095455694,1.0054912928926307,-0.3061014286244208,-1.0706383582755752,-0.8624604581467161,-0.5856082102255739,-0.3061014286244208,0.33723261617823336,1.6541936195436666,3.231642451438175,-0.007555752025598764,-0.2170964758240535
213,1170,83,0.0,-0.014253183627197038,0.9839738883140515,-0.0982240788251814,-0.9160028409300848,-0.7723717829247957,-0.4365107383611611,-0.0982240788251814,0.2045446471871742,0.9021688390548417,1.792334882263007,0.16473178870176017,-0.0618398542400057
217,1170,83,0.0,-0.005496971290282446,1.0069599644420217,-0.2136120189362331,-1.1948872988839525,-0.9069853031604259,-0.5363999399716672,-0.2136120189362331,0.2803983409817787,1.4067419615948458,2.654731107064781,0.06776790574147326,-0.1411916520372576
221,1170,83,0.0,-0.006748402512639788,0.9760620491401525,0.02568754966472735,-1.5173981811192565,-1.3590232240068918,-0.8817581505466584,0.02568754966472735,0.682729601468726,1.5901753016801117,2.202273108898165,0.09512808361191026,-0.0577803331377348
222,1170,83,0.0,-0.010689014720166014,0.8974619010662953,-0.1168827583573393,-0.1491844545991625,-0.1455953772389599,-0.1330336064782509,-0.1168827583573393,-0.0612520592741994,0.1600145599822888,1.053802494993531,0.15067647256137676,-0.1222663743976432
223,1170,83,0.0,0.0019698711247240377,1.0203359056281465,-0.06375953869249609,-1.1208252233544214,-0.8753200936161422,-0.4633142874795651,-0.06375953869249609,0.3518616384016616,1.0443034690128847,1.778190417730344,-0.02776806284249919,-0.1900525346514523
227,1170,83,0.0,-0.010316440173841892,0.9900825000939829,-0.2469039518922257,-0.973968679717374,-0.8213748479516021,-0.534139399921914,-0.2469039518922257,0.1659970046504509,1.539341490542397,4.311612369416417,0.14220491181666625,-0.1571428743829484
248,1170,83,0.0,-0.005302583700629474,1.0050127178474322,-0.0811171338187272,-0.48280018569397753,-0.4268988140556715,-0.24837022915072743,-0.0811171338187272,0.07360763976555762,0.49518566657618,1.0509169626613375,0.07474726421369315,-0.073600140770098
249,1170,83,0.0,-0.03242333981118274,0.5024731258507148,-0.0713974120796145,-0.0713974120796145,-0.0713974120796145,-0.0713974120796145,-0.0713974120796145,-0.0713974120796145,-0.0713974120796145,0.7935511929118124,0.45705189854317974,-0.0713974120796145
252,1170,83,0.0,0.0019579772417181907,1.0352711550457883,-0.0304561448770907,-0.05529909136366888,-0.04966839993577887,-0.040214732968967,-0.0304561448770907,-0.017228184102835352,-0.003928146007701982,0.005424209577324045,-0.027600402082051112,-0.0287935706095858
254,1170,83,0.0,0.0017572728710670631,1.006755785625088,0.1090202674373385,-1.2892676817576727,-1.2022147355042867,-1.0036252018637501,0.1090202674373385,0.7864010054714976,1.491529870123923,1.9995926276952447,-0.024771195893354882,0.1144610765781752
269,1170,83,0.0,-0.003044287499166615,0.9979140861365887,-0.05561551309246815,-1.8397250367476259,-1.4368598662859111,-0.7135259421015855,-0.05561551309246815,0.5339526593902663,1.689025438549389,2.890863260690657,0.05976842403809977,-0.0675067630416965
271,1170,83,0.0,-0.010035541921606151,0.9957265728380728,-0.025392424761047548,-1.6051226780029504,-1.378189500068687,-0.9123549503132433,-0.025392424761047548,0.7368638794598883,1.6508974929435665,2.186182459414668,0.1415578806743268,0.0552579537773321
273,1170,83,0.0,-0.002603649838023929,1.0010331544600193,-0.1534523323817742,-2.666160595900273,-1.3332959536348723,-0.4892650917962042,-0.1534523323817742,0.4907928759815843,1.6187311338588173,2.917335980477907,0.08967857654311756,-0.1876444534814844
275,1170,83,0.0,0.020304258403568552,1.0855863229037197,-0.049323310008162,-0.0496876541466751,-0.0496435654441996,-0.0495338029453282,-0.049323310008162,-0.0489203882549828,-0.0481972110657661,-0.0404014711877658,-0.04921116269117227,-0.0493275964097916
277,1170,83,0.0,0.01179554904812522,1.0368459166057824,-0.1266038533325083,-1.5313080228610867,-0.9400917485958924,-0.5117130280651773,-0.1266038533325083,0.34688349640679556,1.3959681936907564,2.298329794768617,-0.0192033517240554,-0.1179192927827236
280,1170,83,0.0,0.013262983495224088,1.0177594608263898,-0.1676321209516629,-1.3910582315142226,-1.1330408017866058,-0.5911257746079336,-0.1676321209516629,0.4127110340587817,1.46517118814529,4.4897001227578315,-0.19125403380620762,-0.2617418217641674
281,1170,83,0.0,0.014229668346613421,1.0103146037734905,-0.1971477467696444,-1.276662214365321,-1.034702075076631,-0.5880064333128946,-0.1971477467696444,0.286772531807755,1.7013087307262522,4.465424137323415,-0.20095990837102332,-0.3460462940242044
282,1170,83,0.0,-0.013700301758300866,1.0047192027736647,-0.1041559593904829,-1.12422724115765,-1.0342209515899587,-0.6741957933191939,-0.1041559593904829,0.4358817780156345,1.1724332476446027,1.774575324852455,0.1871897008165811,0.2858712954028456
285,1170,83,0.0,0.002608821734858769,0.9999937094247362,-0.2529870743009949,-1.4584120459600953,-1.1532730952924146,-0.7179268462213169,-0.2529870743009949,0.49444109996779845,1.9024498612158787,3.1619751963712246,-0.03599309422498058,-0.2055554961454222
288,1170,83,0.0,-0.011266685802115352,0.9991229245842584,-0.1230693346215914,-1.0272656215822575,-0.9265710350798195,-0.6162673093274093,-0.1230693346215914,0.3701286400842262,1.2743249270448511,1.7264230705252253,0.14927894458342794,0.1235296527313173
295,1170,83,0.0,-0.023719525606852893,0.9549175443761014,-0.19678010700448434,-0.8187954633985594,-0.687666822650212,-0.4439476606973084,-0.19678010700448434,0.08988565984702356,0.6814173645095293,5.591036848747976,0.3387913174754383,-0.0824906996668492
296,1170,83,0.0,0.007368112313618819,1.014567767259289,-0.363111656519992,-0.9050826072769381,-0.8590650391491881,-0.6496430974524381,-0.363111656519992,0.2613851077923678,2.2013427726127865,3.5376188222911393,-0.09374552282738552,-0.258662660332648
298,1170,83,0.0,-0.027431669765232463,0.9113605452731907,-0.1747092684942156,-0.8039088409340585,-0.6357992298963231,-0.36130800970702404,-0.1747092684942156,0.0870981156910754,0.5628232724824227,6.316780430387757,0.39480107850363866,-0.088524228979803
302,1170,83,0.0,-0.005131723039894386,0.9657631208895564,-0.1092330677323429,-1.1632356890762567,-0.9693889621466546,-0.5434248039997411,-0.1092330677323429,0.3764433619253614,1.195286841352875,1.753331053593968,0.0671359581098969,-0.1306746349554242
304,1170,83,0.0,0.00500338434527321,1.0037572951939027,0.09785838552163745,-1.6696576517779504,-1.5249892034960344,-0.9443691980596447,0.09785838552163745,0.7296050793856526,1.5978320148892298,2.3307199642892233,-0.07549719365417538,-0.00563068168836
309,1170,83,0.0,-0.004838769012029614,1.0077581066085977,0.0264862709201811,-2.426132003132922,-1.7813364176456585,-0.5594584878573621,0.0264862709201811,0.6893362792872776,1.5169832510605583,2.1370226704894697,0.06681409543243118,0.0960672110250149
310,1170,83,0.0,-0.011074368011557197,1.0080712166781127,-0.0627807073583575,-2.195210291818362,-1.5869210834307328,-0.639174601448508,-0.0627807073583575,0.6127164847275306,1.684626868796368,2.520739750737417,0.15420075522474838,0.0648005498315571
316,1170,83,0.0,0.020752210529895024,1.0049551027942085,-0.1203553963759352,-1.945691976583904,-1.3949791782430632,-0.6361403198510676,-0.1203553963759352,0.5846287588898358,1.883612681680164,2.734403550450658,-0.2901502796518953,-0.3850173040371883
323,1170,83,0.0,0.0006546893711843459,1.027090357775541,0.0158605695872641,-1.076812646241567,-0.8305655431388095,-0.42689745558994574,0.0158605695872641,0.34719085462827454,0.7005569641500065,1.0088652901214896,-0.011086557846452927,0.0068194835235383
324,1170,83,0.0,-0.0077260718735882375,1.0006522373146525,-0.14684154585110065,-1.4531002100539236,-1.2936171752630559,-0.8858578452300564,-0.14684154585110065,0.7044843201831936,1.7500118327129697,2.500340542069458,0.1127408464612705,0.1746140249570436
332,1170,83,0.0,-0.010770792704039384,0.9713952974721718,-0.09850789642928826,-0.2905670935169258,-0.2488055430182701,-0.17830379786872622,-0.09850789642928826,0.019187083734371627,0.2656403806187093,0.5388419947871965,0.14533004772086597,-0.0819327619962042
333,1170,83,0.0,-0.014944564147697712,0.96364493658765,-0.08066970804367804,-0.6286873784268775,-0.442498065863675,-0.21824125950557569,-0.08066970804367804,0.06783095111011493,0.37712801264996526,0.7525421328175387,0.20572933692786868,-0.0334140756342098
334,1170,83,0.0,-0.01268732444243701,0.9263264992097562,-0.22028275389262075,-0.6677345660471463,-0.5848148210068517,-0.4385765738056649,-0.22028275389262075,0.20992358060105204,0.9697243355139812,1.5849938424021452,0.16534734380358193,-0.1976822975069829
337,1170,83,0.0,-0.016537355328438103,0.8463576948890824,-0.16320975316665487,-0.8260788970080399,-0.6780741112245299,-0.43502789220309485,-0.16320975316665487,0.23443951013675443,1.0202028549848794,1.7565981781210278,0.22579725762570022,-0.1035057689853617
338,1170,83,0.0,-0.0025165544522817627,1.016332541458076,-0.09254195731938811,-0.32017581965018665,-0.2770633505464314,-0.191612804924676,-0.09254195731938811,0.047512336781304176,0.31511701510541923,0.5940215230963964,0.029856892193423124,-0.0723784676738478
339,1170,83,0.0,-0.007094094364986445,0.991840942203797,0.01014728052373505,-0.721816305844811,-0.5820810636290178,-0.2427828148448573,0.01014728052373505,0.1424449962596352,0.31821711934022096,0.43057358694615067,0.09760460883033815,0.0219763928836566
344,1170,83,0.0,0.009372258720087458,1.0001018601699228,0.01029700008356395,-2.081788366034652,-1.7782739419978735,-0.5989873457929286,0.01029700008356395,0.6132324515626771,1.6634691541626045,2.753615398409071,-0.1337363361136914,-0.0306027816270381
348,1170,83,0.0,-0.04040968603611432,0.85205436183412,-0.1841524312444063,-1.0714140141084518,-0.914676102068339,-0.5331804073047296,-0.1841524312444063,0.1729924744917386,1.4274639558899471,3.0740643099270875,0.5236829542206037,0.0187708106511307
349,1170,83,0.0,-0.005107668243056815,1.0020659101357703,-0.1303168368230303,-1.6741639201474998,-1.2314991237251443,-0.5305734880553001,-0.1303168368230303,0.30805805841259387,1.4802396883734743,3.7903876604023963,0.034677083951717556,-0.0254877138812453
352,1170,83,0.0,0.003789957024276005,1.016519832723862,-0.1208510403462136,-1.1120940056674546,-0.8924574138428687,-0.54890622602585,-0.1208510403462136,0.2629225744010467,1.0057459267916562,5.3071101219262244,-0.06661056189490942,-0.0027668511932103
353,1170,83,0.0,0.004397246375384167,0.9976990058413784,0.1079940819141103,-2.036851862075996,-1.7566876527086233,-0.629531668239935,0.1079940819141103,0.6241028142033347,1.4176996365073202,2.015302574796283,-0.03947652268615712,0.0442769544709966
354,1170,83,0.0,0.005160283623642621,0.9836560628222425,0.17873905056963368,-2.405486871454918,-1.80336181373674,-0.49316128309526497,0.17873905056963368,0.6166333943744985,1.2719227218208684,2.0983510853908562,-0.059616772590923815,0.1250718677269027
357,1170,83,0.0,-0.005191030712946306,1.002804560680207,-0.2003195633477112,-1.186069313365721,-0.9889193633621188,-0.5946194633549151,-0.2003195633477112,0.1939803366594929,1.3768800366811045,4.32032879023485,0.07046470533193494,-0.0031696133441091
362,1170,83,0.0,-0.007079953099793938,0.934249802498603,-0.25667769090437953,-0.5958219227759292,-0.5259760895502241,-0.3993805168286337,-0.25667769090437953,0.018603141381444876,1.255529194162915,3.7729912918461537,0.08627944100733037,-0.2684195795304367
366,1170,83,0.0,-0.006580312726326475,0.998719888458546,-0.2532753092445194,-0.9532630937413604,-0.8297358376536824,-0.5003298214198749,-0.2532753092445194,0.199657963076966,1.4349305239537444,3.4311309823305995,0.08654866834608035,-0.2120995572152933
367,1170,83,0.0,-0.0012720293861509585,0.9805085578306576,-0.2043060980994612,-1.3343848146784203,-0.753453724437049,-0.4161958574580161,-0.2043060980994612,0.17532972075128278,1.3142371773035149,3.3003505216910276,0.008434624148083747,-0.1689911382063688
368,1170,83,0.0,-0.0043929283690036305,1.0033691504527482,-0.1720954270292572,-1.451062377712023,-0.7659015112748271,-0.4461597736041355,-0.1720954270292572,0.1933237017372472,1.2439036969409478,3.904154954361091,0.05023789830457981,-0.035063253741818
376,1170,83,0.0,0.0013114530481266571,1.0095473036476386,-0.0859788364431118,-1.6857267932547113,-1.309315509299041,-0.5564929413877001,-0.08597883644311179,0.5727409104793113,1.513769120368487,2.454797330257663,-0.02135400757120467,0.0081239845458058
377,1170,83,0.0,0.01999693109349759,1.0115473905836097,0.0554598948876092,-1.8658415098495904,-1.438885642130213,-0.5849739066914577,0.0554598948876092,0.4824157626069867,1.549805431905431,2.403717167344187,-0.29433527384633895,-0.3714959728317686
393,1170,83,0.0,-0.0013942278862513252,1.0098897213366091,-0.0183196231930458,-1.902520853776529,-1.5890657406756268,-0.7882680064762424,-0.0183196231930458,0.7014985648513447,1.6592423718368363,1.971463510901091,0.019653573818245874,-0.0054657269779673
405,1170,83,0.0,-0.00011577994668768428,0.9890236364468735,-0.0723309945630507,-1.5815227474336508,-1.381442265893439,-0.9520351999428683,-0.0723309945630507,0.7702353024102315,1.7195730860523042,2.0445297846094923,-0.0074515160215120595,-0.0537620403597826
406,1170,83,0.0,-0.003800677386013018,0.9920659454042299,-0.2909975102349976,-1.4697321733763395,-1.2560063290543042,-0.7625825165765332,-0.2909975102349976,0.6552923318961074,2.076672606714853,2.334461660207431,0.043999614381857156,-0.26176225450848
408,1170,83,0.0,0.0035809757312883148,0.9894408043986944,-0.14159295785801063,-0.932334644843878,-0.7645201467906066,-0.4494253340460163,-0.14159295785801063,0.1717835529039104,0.8874705687572799,4.324910711104534,-0.056786868644274825,-0.2275460305159455
412,1170,83,0.0,-0.0002981841959051357,0.997158051608235,-0.2353227522030117,-1.2219300038915757,-1.058695259945138,-0.6827235117210624,-0.2353227522030117,0.417419385913266,1.954263816227891,3.7814401082504094,0.015725566187899682,-0.13361613841037
416,1170,83,0.0,0.01276499833123749,1.0137587401022814,-0.1530919453867149,-2.1271570651555827,-1.1716389651385508,-0.70768298461614,-0.1530919453867149,0.6167164848032798,1.7193984431668188,2.4207901367377787,-0.20901293890429376,-0.4415347746160978
418,1170,83,0.0,0.004214541255037619,0.9989249849554696,-0.07000645488004754,-1.117143565828484,-1.117143565828484,-1.117143565828484,-0.07000645488004754,0.7336875214567248,1.833566363401402,2.1953383711462484,-0.057961931319878854,-0.1789147027967967
419,1170,83,0.0,-0.005877686792864191,1.00442456142878,-0.12585488728293895,-0.9583445383293242,-0.9583445383293242,-0.9583445383293242,-0.12585488728293895,0.8666921610382213,1.7969998570954249,2.0449030943094733,0.08493242100734405,0.123432226206676
423,1170,83,0.0,-0.014787558908503516,0.9950249029252863,-0.2464919927686029,-1.364760370993508,-1.1322477574588705,-0.6657731382364435,-0.2464919927686029,0.4451552767883082,1.7932484402390036,3.5454820809495957,0.20342186880349952,-0.1396352764160621
424,1170,83,0.0,0.005938445506963474,1.0329034625986409,-0.10533247226030515,-0.3693856316380666,-0.3299259252349963,-0.21308366768918144,-0.10533247226030515,0.017880273990701502,0.2168786022864501,2.6693052535602932,-0.08867791085315697,-0.0939030660539314
425,1170,83,0.0,-0.009206374604133266,1.005444454076003,-0.2503519318361473,-0.7458067512401171,-0.6573299467461311,-0.4307347429818446,-0.2503519318361473,0.06995058309846645,1.2334963240566024,2.5624253613397197,0.12091581100697901,-0.1577811387274507
428,1170,83,0.0,0.006057800126308834,1.0321970441131303,-0.1559747619007941,-0.2797403256121596,-0.2628587333164008,-0.2173822367889264,-0.1559747619007941,-0.0554828497039699,0.1503523837377801,2.9484051746136153,-0.08051365399862534,-0.095168249845197
432,1170,83,0.0,-0.001049067311359111,1.0096563778011525,-0.34365038276240056,-0.7844014268941629,-0.7412998101034444,-0.5434104389014732,-0.34365038276240056,0.17000993027450642,1.8934670748107918,5.170674230286496,0.01744030799958911,-0.3102360044315321
433,1170,83,0.0,-0.009254732750807588,0.9924748529970844,-0.23541920509700734,-0.9137081353743344,-0.9137081353743344,-0.8689929023757841,-0.23541920509700734,0.4111208228780474,2.1537788569456557,3.1808566418075253,0.12658701587093568,-0.2258389027625041
434,1170,83,0.0,-0.033566246398088834,0.82170615550389,-0.1279121729778524,-0.3556889379106712,-0.30294333253322864,-0.20578037525899226,-0.1279121729778524,-0.052070545565838504,0.08812570108152913,5.500449185838987,0.47875205354074063,-0.108816844700138
437,1170,83,0.0,-0.0182902693286138,0.8580606433342548,-0.14556072820496846,-1.4204610639287905,-1.0706806967814058,-0.5633756891613506,-0.14556072820496846,0.3993317336458089,1.3951737520887482,2.2953722425955467,0.25877739954452084,-0.1088723215627561
438,1170,83,0.0,-0.005426841115652995,0.9288140162921503,-0.1768330283534612,-1.2978109460126166,-1.0707248348447598,-0.6487405383820188,-0.1768330283534612,0.44452245767535936,1.6247592539930742,2.4429522206396745,0.07045767512593233,-0.2148466553506579
439,1170,83,0.0,0.006122751135810272,1.0171012173210898,-0.13303675738377396,-1.1817813822796672,-0.9920425243066741,-0.5944331445246497,-0.13303675738377396,0.3821086758914193,1.3779912400702965,2.149516143464283,-0.08854353850047865,-0.1840863909590811
441,1170,83,0.0,-0.012382163605922997,0.9900512876132214,0.0394248513379855,-2.15957758769192,-1.7436804654186548,-0.7292612925027752,0.0394248513379855,0.6814928313423305,1.562594466673836,2.043341526827339,0.17503309045208387,0.0769413443265533
442,1170,83,0.0,0.006867693052359924,1.0040379455254471,-0.10663560534723066,-1.4621199832254854,-1.197601408830195,-0.7053842596205543,-0.10663560534723066,0.3636281968319329,1.8508326568930442,3.367924480630745,-0.09949415510840091,-0.2014586586613259
447,1170,83,0.0,0.008364049874226799,0.9995704543827618,-0.0242878439088613,-2.1898837225034216,-1.6543313939956958,-0.6463704613021152,-0.0242878439088613,0.6656158107189954,1.6551013574072875,2.5704514944287897,-0.11659433247577403,-0.1704538724317124
448,1170,83,0.0,0.0011989200664365538,0.9995596849479185,-0.3373567959331505,-1.0845307584835098,-0.9198190204438568,-0.6205477522636447,-0.3373567959331505,0.0943011042588027,2.3134057819314986,2.687386655098555,-0.01769576846706496,-0.3732831992582265
452,1170,83,0.0,0.019479005130219353,1.006286300629507,-0.06177385250761465,-2.1691594877888156,-1.5831129727053566,-0.6089861244344263,-0.06177385250761465,0.6518162862615855,1.7231597916136403,2.265558189979301,-0.27354000088779873,-0.4043036715763059
460,1170,83,0.0,-0.013018770126975089,0.9981880961402932,-0.22451599674738926,-1.4255367730799395,-1.1601433704346376,-0.6893765201798047,-0.22451599674738926,0.42109350038765164,1.8327735637813292,3.1211548773286037,0.1801710802898646,-0.146366522143721
467,1170,83,0.0,-0.013771237422988638,0.8950100668063796,-0.06456766987445255,-0.5557203308741957,-0.5263837444230749,-0.18730595710831952,-0.06456766987445255,0.03538339809517115,0.3589651089561473,2.030967650611112,0.20942359652623352,-0.0399164196250747
468,1170,83,0.0,0.009867605696281326,0.9962905211607384,-0.29347781251061145,-0.9802319324172032,-0.9802319324172032,-0.8028955823940958,-0.29347781251061145,0.5247664989628948,2.1004916215693177,3.0672966160761392,-0.13618596076564696,-0.5310808755522319
471,1170,83,0.0,-0.01786517686554314,0.9007831887914955,-0.21739132581154114,-0.5971267852803384,-0.509993854613937,-0.3574951948734315,-0.21739132581154114,0.00440063079352515,1.204417369998673,1.989909220289687,0.23394062080508313,-0.2005246374370946
472,1170,83,0.0,0.002875411067672567,0.9956724631655719,0.00499830213539,-2.0730968610622593,-1.5276309723317703,-0.6678741798489632,0.00499830213539,0.6165057835205517,1.5338970631696143,2.4587291838290883,-0.03358276626889478,-0.0391208657858622
473,1170,83,0.0,0.00014234403037750444,0.9966537066688413,-0.2235937858072537,-1.1613523707021225,-0.9975730189388573,-0.6360002001197205,-0.2235937858072537,0.3767262266583471,1.6790948550655702,3.276409440069248,0.0009153732656503816,-0.2641389577317702
474,1170,83,0.0,-0.003386865733735303,0.9881411587764046,-0.19490962915752205,-1.0155464246318682,-0.8870748200439004,-0.5722518310310136,-0.19490962915752205,0.30118880102783696,1.5112716505564248,2.87468547215492,0.046656510495350266,-0.1548026012538366
476,1170,83,0.0,-0.010437906976098046,0.9794955065901987,-0.27274028712027054,-0.9312906398251717,-0.8158285277378572,-0.5567664966624759,-0.27274028712027054,0.19785642008012388,1.7331342871389166,3.1725237338590055,0.13621883826257866,-0.1771014894575853
477,1170,83,0.0,-0.015556459384958185,0.9361144738547277,-0.107769708240094,-0.36515041409014587,-0.3155693075927629,-0.20549831254347428,-0.107769708240094,0.012321815469245476,0.309009388086761,0.8608888351685213,0.21608533858956308,-0.0217364255944852
480,1170,83,0.0,0.0047174480573210255,1.0026676905019143,-0.12644663393710476,-1.7028357892813863,-1.4830099702181545,-0.6317560190373986,-0.12644663393710476,0.5081062002401731,1.8998976789063406,3.0487852978185366,-0.06510679096573427,-0.2801899865522186
482,1170,83,0.0,0.005144187524830372,0.9922821394372754,-0.07878867898233355,-1.1305600011941446,-1.1305600011941446,-1.1305600011941446,-0.07878867898233355,0.6796693574338181,1.8062981448285576,2.3326449485745715,-0.07895216311000168,-0.2248395166133445
483,1170,83,0.0,0.010924410984035543,1.007879965301321,-0.28821411881217407,-1.0627729969763844,-1.0627729969763844,-0.641717307994109,-0.28821411881217407,0.313334389286969,2.311254517467255,3.49283077365349,-0.1138971404849076,-0.3062911791682079
484,1170,83,0.0,0.011891266911411185,1.0022687553396052,-0.3406722580884358,-1.0153846670981137,-1.0153846670981137,-0.647844971442974,-0.3406722580884358,0.39267084398058905,2.247842134268663,3.3932621374576635,-0.18001138237809836,-0.3984875523066974
485,1170,83,0.0,0.0022788362251806513,0.9932292546951162,-0.391336119605905,-0.9144555869241014,-0.9144555869241014,-0.6849336569056652,-0.391336119605905,0.39184049445086827,2.2705278674275986,3.1397109854822873,-0.047809488974945434,-0.456518658548459
486,1170,83,0.0,-0.01348965394572058,0.9985312232598831,-0.17390700468231565,-1.0674901188596386,-1.0674901188596386,-1.0674901188596386,-0.17390700468231565,0.6589098610822078,1.9259313744780318,2.2847904829381003,0.1653576477238005,0.016714152476091
487,1170,83,0.0,0.007063212785584668,0.9966194245075444,-0.4713215423677636,-0.915088955541793,-0.915088955541793,-0.7029888676921192,-0.4713215423677636,0.5946856880108918,2.136490145219314,2.66883195649243,-0.08132096944774861,-0.5211388119791742
488,1170,83,0.0,0.010388066864895474,0.9896838620264855,-0.00056516930096165,-1.395282106447686,-1.395282106447686,-0.7870033448723359,-0.00056516930096165,0.600477867944692,1.8737480748931126,2.3980223594603083,-0.19021890188223214,-0.1687238193389359
489,1170,83,0.0,-0.005927048445939121,0.9885223877033236,-0.22148343222310285,-1.2020520219895654,-1.2020520219895654,-0.7062923839938874,-0.22148343222310285,0.4749484069163902,2.0154559198720037,2.9071861438814097,0.08445941979103976,-0.1813803753560449
490,1170,83,0.0,0.0069005912028269655,1.003682456266795,-0.1440496038036413,-1.6868263493003757,-1.3875617939466878,-0.7196879475559375,-0.1440496038036413,0.589564750031792,1.8121046971952603,2.8562834775417247,-0.09727339406394801,-0.2213446289660112
496,1170,83,0.0,0.00021181367254689007,0.9905391782368809,-0.2995635116243899,-0.8375009246046942,-0.7468751728099049,-0.5423937348857686,-0.2995635116243899,0.10817249494568068,1.8743958402117356,4.394600558767797,0.005812321474271148,-0.2842593906626902
497,1170,83,0.0,-0.013780633599233838,0.9750387942733875,-0.17509529176448485,-1.4975461262264627,-1.281239059560886,-0.7328645356598728,-0.17509529176448485,0.4928439676154501,1.8120301442486078,2.989289800279593,0.14433464351377318,-0.1426378602877744
499,1170,83,0.0,0.007326515995013397,0.9989588018649255,-0.8068866385758996,-0.8068866385758996,-0.8068866385758996,-0.8068866385758996,-0.8068866385758996,0.8395040677265537,1.8939942312554383,2.198673096731695,-0.10442586459755758,-0.8068866385758996
500,1170,83,0.0,0.0013968286687364693,1.0009326971129169,-0.7451791565961735,-0.7451791565961735,-0.7451791565961735,-0.7451791565961735,-0.7451791565961735,0.8258477260646937,2.0276088103265373,2.272644349653703,-0.015938701131646225,-0.7451791565961735
510,1170,83,0.0,-0.041714906459009715,0.9382257381184053,-0.2527708951926937,-0.9756206824553976,-0.8661044969902834,-0.5424421136717491,-0.2527708951926937,0.1874271050237259,1.3365098767461234,3.845869632617295,0.5769057574404554,0.1697321509225343
511,1170,83,0.0,-0.01782157997115354,0.9928694368691442,-0.8374816063277984,-0.8374816063277984,-0.8374816063277984,-0.8374816063277984,-0.8374816063277984,0.8198488898034861,1.9122241370714448,2.112149611725955,0.24041617427910766,0.0466545801963687
521,1170,83,0.0,-0.007151144940960678,0.9671981491391838,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,5.919831549640685,0.10080529615571163,-0.1161003982103422
522,1170,83,0.0,-0.008889745281658711,1.00024470887622,-0.1591020808909466,-1.4964942230029048,-1.2225981384818299,-0.7006967219037352,-0.1591020808909466,0.46832330634098557,1.6921113406906676,2.672338412599028,0.12531327686193225,-0.033801269343894
523,1170,83,0.0,0.003745349003229981,1.0345645936664372,-0.08714411519881379,-0.10057090709268142,-0.0977948790055319,-0.0929004058668721,-0.08714411519881379,-0.07955036451524525,0.18826566601679656,0.7164553093873831,-0.05279588353950631,-0.0882173219335365
