artifact_key,feature_set,category,model,balance_method,feature_a,feature_b,pair_key,rule_desc,support_n,support_rate,pair_precision,pair_recall,pair_fp_rate,pair_precision_lift,recommendation,pair_abs_corr,redundant_pair_flag,evidence_scope,threshold
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,165,21,165 || 21,165(high) AND 21(high),22,0.017557861133280128,0.2727272727272727,0.07228915662650602,0.013675213675213675,4.117196056955092,interaction_candidate,0.5872324559591396,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,488,14 || 488,14(low) AND 488(low),5,0.0039904229848363925,0.2,0.012048192771084338,0.003418803418803419,3.0192771084337346,review,0.0006967124846952305,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,348,488,348 || 488,348(high) AND 488(low),5,0.0039904229848363925,0.0,0.0,0.004273504273504274,0.0,review,0.02386850139121002,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,488,588,488 || 588,488(low) AND 588(high),3,0.0023942537909018356,0.0,0.0,0.002564102564102564,0.0,review,0.028029738941904383,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,122,165,122 || 165,122(low) AND 165(high),2,0.0015961691939345571,0.0,0.0,0.0017094017094017094,0.0,review,0.07633472138771692,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,122,21,122 || 21,122(low) AND 21(high),2,0.0015961691939345571,0.0,0.0,0.0017094017094017094,0.0,review,0.03677678673017883,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,103,165,103 || 165,103(high) AND 165(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.12067626785720469,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,103,21,103 || 21,103(high) AND 21(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.03217543612414022,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,103,488,103 || 488,103(high) AND 488(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.023236184957402997,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,122,488,122 || 488,122(low) AND 488(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.0017364109932873838,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,129,165,129 || 165,129(high) AND 165(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.053238298705407354,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,129,21,129 || 21,129(high) AND 21(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.07904288119701564,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,551,14 || 551,14(low) AND 551(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.029175374013597558,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,56,14 || 56,14(low) AND 56(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.05167464249338251,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,582,14 || 582,14(low) AND 582(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.030430406916236424,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,348,56,348 || 56,348(high) AND 56(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.06287527799999598,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,488,56,488 || 56,488(low) AND 56(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.0026604345860888694,0,exploratory_train_oof_groups,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,488,582,488 || 582,488(low) AND 582(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.001663762394647052,0,exploratory_train_oof_groups,0.1905491962006118
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,103,64,103 || 64,103(high) AND 64(high),2,0.0015961691939345571,0.5,0.012048192771084338,0.0008547008547008547,7.548192771084337,review,0.11013425707165672,0,exploratory_train_oof_groups,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,21,64,21 || 64,21(high) AND 64(high),4,0.0031923383878691143,0.25,0.012048192771084338,0.002564102564102564,3.7740963855421685,review,0.11034697665068813,0,exploratory_train_oof_groups,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,103,21,103 || 21,103(high) AND 21(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.03217543612414022,0,exploratory_train_oof_groups,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,129,21,129 || 21,129(high) AND 21(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.07904288119701564,0,exploratory_train_oof_groups,0.2526011564304778
